web-scraper-order,web-scraper-start-url,Name,Units Sold,Price
1759720022-157,https://shopee.co.th/beautrium_official#product_list,CLEAR NOSE Intensive Facial Black Mask Rose Water มาส์กลอกสิวเสี้ยน 12g,199 sold,49
1759720022-158,https://shopee.co.th/beautrium_official#product_list,W.DRESSROOM Dress & Living Clear Perfume Portable น้ำหอม 70ml,10k+ sold,174
1759720022-159,https://shopee.co.th/beautrium_official#product_list,BIORE UV Aqua Rich Watery Essence SPF50+ PA++++ ครีมกันแดด 15g,3k+ sold,129
1759720022-160,https://shopee.co.th/beautrium_official#product_list,SYSTEMA Ultra Care & Protect Cherry Blossom ยาสีฟัน 160g,28 sold,45
1759720022-161,https://shopee.co.th/beautrium_official#product_list,SOFY Pantyliner Cooling Fresh Natural Regular Scented ผ้าอนามัย 12pcs,102 sold,29
1759720022-162,https://shopee.co.th/beautrium_official#product_list,OPTI-FREE Pure Moist น้ำยาล้างคอนแทคเลนส์ 300ml,306 sold,299
1759720022-163,https://shopee.co.th/beautrium_official#product_list,MEGRHYTHM Steam Eye Mask มาส์กดวงตา 5pcs,4k+ sold,159
1759720022-164,https://shopee.co.th/beautrium_official#product_list,GARNIER Skin Naturals Pure Active Acne And Oil Clearing Foam โฟมล้างหน้า 100ml,95 sold,139
1759720022-165,https://shopee.co.th/beautrium_official#product_list,MIZUMI UV Bright Body Serum ผลิตภัณฑ์บำรุงผิวกาย 180ml,389 sold,195
1759720022-166,https://shopee.co.th/beautrium_official#product_list,BIO NATUREL Oil Absorbing Face Powder แป้งสำหรับใบหน้า 25g,1k+ sold,39
1759720022-167,https://shopee.co.th/beautrium_official#product_list,BIO-OIL Dry Skin Gel เจลบำรุงผิว 50ml,736 sold,220
1759720022-168,https://shopee.co.th/beautrium_official#product_list,VASELINE Pure Repairing Jelly (Original) ลิปแคร์,349 sold,79
1759720022-169,https://shopee.co.th/beautrium_official#product_list,SUISAI Beauty Clear Powder Wash N ผลิตภัณฑ์ทำความสะอาดใบหน้า 0.4g x 15,6 sold,229
1759720022-170,https://shopee.co.th/beautrium_official#product_list,SMOOTH-E Men Facial Massage Cleansing Foam ผลิตภัณฑ์ทำความสะอาดใบหน้า 2.5oz,15 sold,185
1759720022-171,https://shopee.co.th/beautrium_official#product_list,NATURISTA Tea Tree Essential Serum ผลิตภัณฑ์บำรุงผิวหน้า 50ml,5k+ sold,159
